Date;Year;Month_Num;Month_Name;Quarter;Week;Machine;Process_Step;Total_Pieces;Good_Pieces;Rejected_Pieces;Total_Downtime [sec];Total_Run_Time [sec];Total_Planned [sec];Avg_OEE;Avg_Availability;Avg_Performance;Avg_Quality;Shifts_Run;Scrap_Rate;FPY
11/10/2023;2023;10;Oct;Q4;41;EDM Wire-Cut;4;15;15;0;3183;25617;28800;0.46;0.889;0.517;1;1;0;1
12/10/2023;2023;10;Oct;Q4;41;EDM Wire-Cut;4;14;14;0;4217;24583;28800;0.482;0.854;0.565;1;1;0;1
13/10/2023;2023;10;Oct;Q4;41;EDM Wire-Cut;4;11;10;1;3691;25109;28800;0.441;0.872;0.556;0.909;1;0.0909;0.9091
14/10/2023;2023;10;Oct;Q4;41;EDM Wire-Cut;4;17;17;0;4894;23906;28800;0.466;0.83;0.561;1;1;0;1
15/10/2023;2023;10;Oct;Q4;41;EDM Wire-Cut;4;12;12;0;3356;25444;28800;0.505;0.883;0.572;1;1;0;1
16/10/2023;2023;10;Oct;Q4;42;EDM Wire-Cut;4;11;11;0;5292;23508;28800;0.473;0.816;0.58;1;1;0;1
17/10/2023;2023;10;Oct;Q4;42;EDM Wire-Cut;4;14;14;0;4069;24731;28800;0.518;0.859;0.603;1;1;0;1
18/10/2023;2023;10;Oct;Q4;42;EDM Wire-Cut;4;15;15;0;4836;23964;28800;0.457;0.832;0.549;1;1;0;1
19/10/2023;2023;10;Oct;Q4;42;EDM Wire-Cut;4;13;13;0;3945;24855;28800;0.503;0.863;0.582;1;1;0;1
20/10/2023;2023;10;Oct;Q4;42;EDM Wire-Cut;4;16;16;0;3254;25546;28800;0.515;0.887;0.581;1;1;0;1
21/10/2023;2023;10;Oct;Q4;42;EDM Wire-Cut;4;14;14;0;3653;25147;28800;0.441;0.873;0.505;1;1;0;1
22/10/2023;2023;10;Oct;Q4;42;EDM Wire-Cut;4;17;17;0;2787;26013;28800;0.493;0.903;0.546;1;1;0;1
23/10/2023;2023;10;Oct;Q4;43;EDM Wire-Cut;4;16;16;0;3770;25030;28800;0.466;0.869;0.536;1;1;0;1
24/10/2023;2023;10;Oct;Q4;43;EDM Wire-Cut;4;19;19;0;3989;24811;28800;0.495;0.861;0.575;1;1;0;1
25/10/2023;2023;10;Oct;Q4;43;EDM Wire-Cut;4;13;13;0;3891;24909;28800;0.495;0.865;0.573;1;1;0;1
26/10/2023;2023;10;Oct;Q4;43;EDM Wire-Cut;4;17;17;0;4882;23918;28800;0.476;0.83;0.573;1;1;0;1
27/10/2023;2023;10;Oct;Q4;43;EDM Wire-Cut;4;10;10;0;3741;25059;28800;0.486;0.87;0.558;1;1;0;1
28/10/2023;2023;10;Oct;Q4;43;EDM Wire-Cut;4;22;21;1;2395;26405;28800;0.49;0.917;0.56;0.955;1;0.0455;0.9545
29/10/2023;2023;10;Oct;Q4;43;EDM Wire-Cut;4;17;17;0;6589;22211;28800;0.435;0.771;0.564;1;1;0;1
30/10/2023;2023;10;Oct;Q4;44;EDM Wire-Cut;4;14;14;0;3323;25477;28800;0.492;0.885;0.556;1;1;0;1
31/10/2023;2023;10;Oct;Q4;44;EDM Wire-Cut;4;14;14;0;4603;24197;28800;0.489;0.84;0.583;1;1;0;1
01/11/2023;2023;11;Nov;Q4;44;EDM Wire-Cut;4;14;14;0;2696;26104;28800;0.49;0.906;0.541;1;1;0;1
02/11/2023;2023;11;Nov;Q4;44;EDM Wire-Cut;4;19;19;0;4045;24755;28800;0.47;0.86;0.547;1;1;0;1
03/11/2023;2023;11;Nov;Q4;44;EDM Wire-Cut;4;17;17;0;3243;25557;28800;0.504;0.887;0.568;1;1;0;1
04/11/2023;2023;11;Nov;Q4;44;EDM Wire-Cut;4;13;13;0;1679;27121;28800;0.524;0.942;0.557;1;1;0;1
05/11/2023;2023;11;Nov;Q4;44;EDM Wire-Cut;4;11;11;0;3638;25162;28800;0.472;0.874;0.54;1;1;0;1
06/11/2023;2023;11;Nov;Q4;45;EDM Wire-Cut;4;18;18;0;3817;24983;28800;0.501;0.867;0.577;1;1;0;1
07/11/2023;2023;11;Nov;Q4;45;EDM Wire-Cut;4;17;17;0;3687;25113;28800;0.481;0.872;0.552;1;1;0;1
08/11/2023;2023;11;Nov;Q4;45;EDM Wire-Cut;4;16;16;0;4044;24756;28800;0.469;0.86;0.546;1;1;0;1
09/11/2023;2023;11;Nov;Q4;45;EDM Wire-Cut;4;14;14;0;3648;25152;28800;0.49;0.873;0.561;1;1;0;1
10/11/2023;2023;11;Nov;Q4;45;EDM Wire-Cut;4;14;14;0;3909;24891;28800;0.471;0.864;0.545;1;1;0;1
11/11/2023;2023;11;Nov;Q4;45;EDM Wire-Cut;4;19;18;1;3987;24813;28800;0.461;0.862;0.564;0.947;1;0.0526;0.9474
12/11/2023;2023;11;Nov;Q4;45;EDM Wire-Cut;4;19;19;0;3829;24971;28800;0.483;0.867;0.557;1;1;0;1
13/11/2023;2023;11;Nov;Q4;46;EDM Wire-Cut;4;16;16;0;3724;25076;28800;0.482;0.871;0.553;1;1;0;1
14/11/2023;2023;11;Nov;Q4;46;EDM Wire-Cut;4;17;17;0;3167;25633;28800;0.493;0.89;0.554;1;1;0;1
15/11/2023;2023;11;Nov;Q4;46;EDM Wire-Cut;4;15;15;0;4314;24486;28800;0.499;0.85;0.588;1;1;0;1
16/11/2023;2023;11;Nov;Q4;46;EDM Wire-Cut;4;11;11;0;3638;25162;28800;0.501;0.874;0.573;1;1;0;1
17/11/2023;2023;11;Nov;Q4;46;EDM Wire-Cut;4;12;12;0;3575;25225;28800;0.461;0.876;0.526;1;1;0;1
18/11/2023;2023;11;Nov;Q4;46;EDM Wire-Cut;4;18;18;0;4251;24549;28800;0.499;0.852;0.585;1;1;0;1
19/11/2023;2023;11;Nov;Q4;46;EDM Wire-Cut;4;18;18;0;4019;24781;28800;0.496;0.86;0.577;1;1;0;1
20/11/2023;2023;11;Nov;Q4;47;EDM Wire-Cut;4;17;17;0;3318;25482;28800;0.509;0.885;0.575;1;1;0;1
21/11/2023;2023;11;Nov;Q4;47;EDM Wire-Cut;4;16;15;1;4821;23979;28800;0.457;0.833;0.585;0.938;1;0.0625;0.9375
22/11/2023;2023;11;Nov;Q4;47;EDM Wire-Cut;4;17;17;0;2939;25861;28800;0.508;0.898;0.565;1;1;0;1
23/11/2023;2023;11;Nov;Q4;47;EDM Wire-Cut;4;14;14;0;3061;25739;28800;0.517;0.894;0.579;1;1;0;1
24/11/2023;2023;11;Nov;Q4;47;EDM Wire-Cut;4;16;16;0;4371;24429;28800;0.47;0.848;0.555;1;1;0;1
25/11/2023;2023;11;Nov;Q4;47;EDM Wire-Cut;4;14;14;0;5207;23593;28800;0.479;0.819;0.584;1;1;0;1
26/11/2023;2023;11;Nov;Q4;47;EDM Wire-Cut;4;12;12;0;3411;25389;28800;0.502;0.882;0.57;1;1;0;1
27/11/2023;2023;11;Nov;Q4;48;EDM Wire-Cut;4;17;17;0;4174;24626;28800;0.457;0.855;0.534;1;1;0;1
28/11/2023;2023;11;Nov;Q4;48;EDM Wire-Cut;4;18;18;0;2936;25864;28800;0.528;0.898;0.588;1;1;0;1
29/11/2023;2023;11;Nov;Q4;48;EDM Wire-Cut;4;21;21;0;3140;25660;28800;0.501;0.891;0.562;1;1;0;1
30/11/2023;2023;11;Nov;Q4;48;EDM Wire-Cut;4;15;15;0;4729;24071;28800;0.467;0.836;0.559;1;1;0;1
01/12/2023;2023;12;Dec;Q4;48;EDM Wire-Cut;4;12;12;0;4138;24662;28800;0.475;0.856;0.555;1;1;0;1
02/12/2023;2023;12;Dec;Q4;48;EDM Wire-Cut;4;14;14;0;4753;24047;28800;0.465;0.835;0.557;1;1;0;1
03/12/2023;2023;12;Dec;Q4;48;EDM Wire-Cut;4;14;14;0;4694;24106;28800;0.477;0.837;0.57;1;1;0;1
04/12/2023;2023;12;Dec;Q4;49;EDM Wire-Cut;4;15;15;0;2245;26555;28800;0.5;0.922;0.543;1;1;0;1
05/12/2023;2023;12;Dec;Q4;49;EDM Wire-Cut;4;16;16;0;2934;25866;28800;0.476;0.898;0.53;1;1;0;1
06/12/2023;2023;12;Dec;Q4;49;EDM Wire-Cut;4;16;16;0;4068;24732;28800;0.465;0.859;0.541;1;1;0;1
07/12/2023;2023;12;Dec;Q4;49;EDM Wire-Cut;4;17;17;0;2547;26253;28800;0.523;0.912;0.574;1;1;0;1
08/12/2023;2023;12;Dec;Q4;49;EDM Wire-Cut;4;15;15;0;3043;25757;28800;0.502;0.894;0.561;1;1;0;1
09/12/2023;2023;12;Dec;Q4;49;EDM Wire-Cut;4;9;9;0;4957;23843;28800;0.489;0.828;0.59;1;1;0;1
10/12/2023;2023;12;Dec;Q4;49;EDM Wire-Cut;4;15;15;0;3438;25362;28800;0.496;0.881;0.564;1;1;0;1
11/12/2023;2023;12;Dec;Q4;50;EDM Wire-Cut;4;15;15;0;4404;24396;28800;0.495;0.847;0.584;1;1;0;1
12/12/2023;2023;12;Dec;Q4;50;EDM Wire-Cut;4;16;16;0;3834;24966;28800;0.476;0.867;0.549;1;1;0;1
13/12/2023;2023;12;Dec;Q4;50;EDM Wire-Cut;4;14;14;0;3332;25468;28800;0.491;0.884;0.555;1;1;0;1
14/12/2023;2023;12;Dec;Q4;50;EDM Wire-Cut;4;15;15;0;2573;26227;28800;0.515;0.911;0.565;1;1;0;1
15/12/2023;2023;12;Dec;Q4;50;EDM Wire-Cut;4;16;16;0;4036;24764;28800;0.483;0.86;0.562;1;1;0;1
16/12/2023;2023;12;Dec;Q4;50;EDM Wire-Cut;4;14;14;0;4978;23822;28800;0.463;0.827;0.56;1;1;0;1
17/12/2023;2023;12;Dec;Q4;50;EDM Wire-Cut;4;16;16;0;3354;25446;28800;0.482;0.884;0.545;1;1;0;1
18/12/2023;2023;12;Dec;Q4;51;EDM Wire-Cut;4;15;15;0;3909;24891;28800;0.457;0.864;0.529;1;1;0;1
19/12/2023;2023;12;Dec;Q4;51;EDM Wire-Cut;4;15;15;0;2684;26116;28800;0.525;0.907;0.579;1;1;0;1
20/12/2023;2023;12;Dec;Q4;51;EDM Wire-Cut;4;7;7;0;3338;25462;28800;0.51;0.884;0.577;1;1;0;1
21/12/2023;2023;12;Dec;Q4;51;EDM Wire-Cut;4;12;12;0;4119;24681;28800;0.472;0.857;0.551;1;1;0;1
22/12/2023;2023;12;Dec;Q4;51;EDM Wire-Cut;4;12;12;0;4430;24370;28800;0.485;0.846;0.574;1;1;0;1
23/12/2023;2023;12;Dec;Q4;51;EDM Wire-Cut;4;15;15;0;4285;24515;28800;0.478;0.851;0.561;1;1;0;1
24/12/2023;2023;12;Dec;Q4;51;EDM Wire-Cut;4;18;18;0;2289;26511;28800;0.543;0.921;0.59;1;1;0;1
25/12/2023;2023;12;Dec;Q4;52;EDM Wire-Cut;4;14;14;0;3504;25296;28800;0.47;0.878;0.535;1;1;0;1
26/12/2023;2023;12;Dec;Q4;52;EDM Wire-Cut;4;17;17;0;3110;25690;28800;0.501;0.892;0.562;1;1;0;1
27/12/2023;2023;12;Dec;Q4;52;EDM Wire-Cut;4;16;16;0;3618;25182;28800;0.49;0.874;0.56;1;1;0;1
28/12/2023;2023;12;Dec;Q4;52;EDM Wire-Cut;4;15;15;0;3770;25030;28800;0.494;0.869;0.569;1;1;0;1
29/12/2023;2023;12;Dec;Q4;52;EDM Wire-Cut;4;16;16;0;4678;24122;28800;0.502;0.838;0.6;1;1;0;1
30/12/2023;2023;12;Dec;Q4;52;EDM Wire-Cut;4;15;15;0;4084;24716;28800;0.482;0.858;0.562;1;1;0;1
31/12/2023;2023;12;Dec;Q4;52;EDM Wire-Cut;4;14;14;0;4949;23851;28800;0.482;0.828;0.582;1;1;0;1
01/01/2024;2024;1;Jan;Q1;1;EDM Wire-Cut;4;11;11;0;4361;24439;28800;0.457;0.849;0.539;1;1;0;1
02/01/2024;2024;1;Jan;Q1;1;EDM Wire-Cut;4;13;13;0;1815;26985;28800;0.513;0.937;0.548;1;1;0;1
03/01/2024;2024;1;Jan;Q1;1;EDM Wire-Cut;4;15;15;0;4117;24683;28800;0.469;0.857;0.547;1;1;0;1
04/01/2024;2024;1;Jan;Q1;1;EDM Wire-Cut;4;16;16;0;3068;25732;28800;0.498;0.893;0.557;1;1;0;1
05/01/2024;2024;1;Jan;Q1;1;EDM Wire-Cut;4;15;15;0;4243;24557;28800;0.451;0.853;0.53;1;1;0;1
06/01/2024;2024;1;Jan;Q1;1;EDM Wire-Cut;4;14;14;0;3158;25642;28800;0.503;0.89;0.565;1;1;0;1
07/01/2024;2024;1;Jan;Q1;1;EDM Wire-Cut;4;17;17;0;3302;25498;28800;0.523;0.885;0.591;1;1;0;1
08/01/2024;2024;1;Jan;Q1;2;EDM Wire-Cut;4;15;14;1;3766;25034;28800;0.459;0.869;0.566;0.933;1;0.0667;0.9333
09/01/2024;2024;1;Jan;Q1;2;EDM Wire-Cut;4;17;17;0;3146;25654;28800;0.532;0.891;0.598;1;1;0;1
10/01/2024;2024;1;Jan;Q1;2;EDM Wire-Cut;4;10;10;0;3605;25195;28800;0.519;0.875;0.593;1;1;0;1
11/01/2024;2024;1;Jan;Q1;2;EDM Wire-Cut;4;4;4;0;3033;25767;28800;0.519;0.895;0.581;1;1;0;1
12/01/2024;2024;1;Jan;Q1;2;EDM Wire-Cut;4;16;16;0;2523;26277;28800;0.515;0.912;0.565;1;1;0;1
13/01/2024;2024;1;Jan;Q1;2;EDM Wire-Cut;4;11;11;0;4795;24005;28800;0.47;0.834;0.564;1;1;0;1
14/01/2024;2024;1;Jan;Q1;2;EDM Wire-Cut;4;14;14;0;2951;25849;28800;0.521;0.898;0.58;1;1;0;1
15/01/2024;2024;1;Jan;Q1;3;EDM Wire-Cut;4;14;14;0;3842;24958;28800;0.48;0.867;0.554;1;1;0;1
16/01/2024;2024;1;Jan;Q1;3;EDM Wire-Cut;4;19;19;0;4584;24216;28800;0.438;0.841;0.521;1;1;0;1
17/01/2024;2024;1;Jan;Q1;3;EDM Wire-Cut;4;16;16;0;3494;25306;28800;0.504;0.879;0.574;1;1;0;1
18/01/2024;2024;1;Jan;Q1;3;EDM Wire-Cut;4;15;15;0;3327;25473;28800;0.475;0.884;0.538;1;1;0;1
19/01/2024;2024;1;Jan;Q1;3;EDM Wire-Cut;4;17;17;0;4164;24636;28800;0.463;0.855;0.541;1;1;0;1
20/01/2024;2024;1;Jan;Q1;3;EDM Wire-Cut;4;16;16;0;4875;23925;28800;0.468;0.831;0.563;1;1;0;1
21/01/2024;2024;1;Jan;Q1;3;EDM Wire-Cut;4;14;14;0;3052;25748;28800;0.501;0.894;0.561;1;1;0;1
22/01/2024;2024;1;Jan;Q1;4;EDM Wire-Cut;4;18;18;0;3864;24936;28800;0.46;0.866;0.531;1;1;0;1
23/01/2024;2024;1;Jan;Q1;4;EDM Wire-Cut;4;12;12;0;2604;26196;28800;0.515;0.91;0.567;1;1;0;1
24/01/2024;2024;1;Jan;Q1;4;EDM Wire-Cut;4;16;16;0;3671;25129;28800;0.51;0.873;0.585;1;1;0;1
25/01/2024;2024;1;Jan;Q1;4;EDM Wire-Cut;4;11;10;1;4011;24789;28800;0.421;0.861;0.538;0.909;1;0.0909;0.9091
26/01/2024;2024;1;Jan;Q1;4;EDM Wire-Cut;4;15;15;0;3303;25497;28800;0.524;0.885;0.592;1;1;0;1
27/01/2024;2024;1;Jan;Q1;4;EDM Wire-Cut;4;15;15;0;3620;25180;28800;0.462;0.874;0.528;1;1;0;1
28/01/2024;2024;1;Jan;Q1;4;EDM Wire-Cut;4;19;19;0;2862;25938;28800;0.55;0.901;0.611;1;1;0;1
29/01/2024;2024;1;Jan;Q1;5;EDM Wire-Cut;4;11;11;0;4046;24754;28800;0.476;0.86;0.554;1;1;0;1
30/01/2024;2024;1;Jan;Q1;5;EDM Wire-Cut;4;13;13;0;4825;23975;28800;0.471;0.832;0.566;1;1;0;1
31/01/2024;2024;1;Jan;Q1;5;EDM Wire-Cut;4;17;17;0;3110;25690;28800;0.464;0.892;0.52;1;1;0;1
01/02/2024;2024;2;Feb;Q1;5;EDM Wire-Cut;4;16;16;0;3488;25312;28800;0.494;0.879;0.562;1;1;0;1
02/02/2024;2024;2;Feb;Q1;5;EDM Wire-Cut;4;15;15;0;4385;24415;28800;0.482;0.848;0.568;1;1;0;1
03/02/2024;2024;2;Feb;Q1;5;EDM Wire-Cut;4;12;12;0;4950;23850;28800;0.465;0.828;0.561;1;1;0;1
04/02/2024;2024;2;Feb;Q1;5;EDM Wire-Cut;4;13;13;0;2794;26006;28800;0.497;0.903;0.55;1;1;0;1
05/02/2024;2024;2;Feb;Q1;6;EDM Wire-Cut;4;18;18;0;3850;24950;28800;0.469;0.866;0.542;1;1;0;1
06/02/2024;2024;2;Feb;Q1;6;EDM Wire-Cut;4;15;15;0;4210;24590;28800;0.502;0.854;0.588;1;1;0;1
07/02/2024;2024;2;Feb;Q1;6;EDM Wire-Cut;4;16;16;0;3903;24897;28800;0.487;0.864;0.564;1;1;0;1
08/02/2024;2024;2;Feb;Q1;6;EDM Wire-Cut;4;14;14;0;2011;26789;28800;0.556;0.93;0.598;1;1;0;1
09/02/2024;2024;2;Feb;Q1;6;EDM Wire-Cut;4;12;12;0;4383;24417;28800;0.467;0.848;0.551;1;1;0;1
10/02/2024;2024;2;Feb;Q1;6;EDM Wire-Cut;4;17;16;1;5195;23605;28800;0.427;0.82;0.553;0.941;1;0.0588;0.9412
11/02/2024;2024;2;Feb;Q1;6;EDM Wire-Cut;4;16;16;0;4077;24723;28800;0.499;0.858;0.581;1;1;0;1
12/02/2024;2024;2;Feb;Q1;7;EDM Wire-Cut;4;21;21;0;3163;25637;28800;0.469;0.89;0.526;1;1;0;1
13/02/2024;2024;2;Feb;Q1;7;EDM Wire-Cut;4;12;12;0;3575;25225;28800;0.469;0.876;0.536;1;1;0;1
14/02/2024;2024;2;Feb;Q1;7;EDM Wire-Cut;4;17;17;0;5394;23406;28800;0.478;0.813;0.588;1;1;0;1
15/02/2024;2024;2;Feb;Q1;7;EDM Wire-Cut;4;11;11;0;4709;24091;28800;0.449;0.836;0.537;1;1;0;1
16/02/2024;2024;2;Feb;Q1;7;EDM Wire-Cut;4;15;14;1;4494;24306;28800;0.411;0.844;0.522;0.933;1;0.0667;0.9333
17/02/2024;2024;2;Feb;Q1;7;EDM Wire-Cut;4;17;17;0;4268;24532;28800;0.515;0.852;0.605;1;1;0;1
18/02/2024;2024;2;Feb;Q1;7;EDM Wire-Cut;4;9;9;0;3457;25343;28800;0.468;0.88;0.532;1;1;0;1
19/02/2024;2024;2;Feb;Q1;8;EDM Wire-Cut;4;14;14;0;3824;24976;28800;0.492;0.867;0.567;1;1;0;1
20/02/2024;2024;2;Feb;Q1;8;EDM Wire-Cut;4;13;13;0;3922;24878;28800;0.488;0.864;0.565;1;1;0;1
21/02/2024;2024;2;Feb;Q1;8;EDM Wire-Cut;4;13;13;0;4422;24378;28800;0.423;0.846;0.5;1;1;0;1
22/02/2024;2024;2;Feb;Q1;8;EDM Wire-Cut;4;16;16;0;5186;23614;28800;0.457;0.82;0.557;1;1;0;1
23/02/2024;2024;2;Feb;Q1;8;EDM Wire-Cut;4;18;18;0;4875;23925;28800;0.476;0.831;0.573;1;1;0;1
24/02/2024;2024;2;Feb;Q1;8;EDM Wire-Cut;4;14;14;0;2853;25947;28800;0.514;0.901;0.571;1;1;0;1
25/02/2024;2024;2;Feb;Q1;8;EDM Wire-Cut;4;15;15;0;4163;24637;28800;0.499;0.855;0.583;1;1;0;1
26/02/2024;2024;2;Feb;Q1;9;EDM Wire-Cut;4;15;15;0;4571;24229;28800;0.466;0.841;0.554;1;1;0;1
27/02/2024;2024;2;Feb;Q1;9;EDM Wire-Cut;4;15;15;0;4477;24323;28800;0.489;0.845;0.579;1;1;0;1
28/02/2024;2024;2;Feb;Q1;9;EDM Wire-Cut;4;12;12;0;3483;25317;28800;0.481;0.879;0.547;1;1;0;1
29/02/2024;2024;2;Feb;Q1;9;EDM Wire-Cut;4;18;18;0;6306;22494;28800;0.415;0.781;0.531;1;1;0;1
01/03/2024;2024;3;Mar;Q1;9;EDM Wire-Cut;4;16;16;0;2967;25833;28800;0.479;0.897;0.534;1;1;0;1
02/03/2024;2024;3;Mar;Q1;9;EDM Wire-Cut;4;16;16;0;3121;25679;28800;0.473;0.892;0.53;1;1;0;1
03/03/2024;2024;3;Mar;Q1;9;EDM Wire-Cut;4;13;13;0;4170;24630;28800;0.501;0.855;0.586;1;1;0;1
04/03/2024;2024;3;Mar;Q1;10;EDM Wire-Cut;4;14;14;0;5671;23129;28800;0.425;0.803;0.529;1;1;0;1
05/03/2024;2024;3;Mar;Q1;10;EDM Wire-Cut;4;14;14;0;3318;25482;28800;0.504;0.885;0.569;1;1;0;1
06/03/2024;2024;3;Mar;Q1;10;EDM Wire-Cut;4;11;11;0;3772;25028;28800;0.484;0.869;0.557;1;1;0;1
07/03/2024;2024;3;Mar;Q1;10;EDM Wire-Cut;4;10;9;1;4843;23957;28800;0.42;0.832;0.561;0.9;1;0.01;0.09
08/03/2024;2024;3;Mar;Q1;10;EDM Wire-Cut;4;13;13;0;3970;24830;28800;0.512;0.862;0.594;1;1;0;1
09/03/2024;2024;3;Mar;Q1;10;EDM Wire-Cut;4;16;16;0;3718;25082;28800;0.482;0.871;0.553;1;1;0;1
10/03/2024;2024;3;Mar;Q1;10;EDM Wire-Cut;4;13;13;0;4435;24365;28800;0.488;0.846;0.577;1;1;0;1
11/03/2024;2024;3;Mar;Q1;11;EDM Wire-Cut;4;12;12;0;4201;24599;28800;0.482;0.854;0.564;1;1;0;1
12/03/2024;2024;3;Mar;Q1;11;EDM Wire-Cut;4;13;13;0;4805;23995;28800;0.466;0.833;0.56;1;1;0;1
13/03/2024;2024;3;Mar;Q1;11;EDM Wire-Cut;4;14;14;0;5013;23787;28800;0.508;0.826;0.615;1;1;0;1
14/03/2024;2024;3;Mar;Q1;11;EDM Wire-Cut;4;14;14;0;4229;24571;28800;0.453;0.853;0.531;1;1;0;1
15/03/2024;2024;3;Mar;Q1;11;EDM Wire-Cut;4;21;21;0;4217;24583;28800;0.505;0.854;0.592;1;1;0;1
16/03/2024;2024;3;Mar;Q1;11;EDM Wire-Cut;4;18;18;0;4155;24645;28800;0.494;0.856;0.578;1;1;0;1
17/03/2024;2024;3;Mar;Q1;11;EDM Wire-Cut;4;18;18;0;4374;24426;28800;0.468;0.848;0.552;1;1;0;1
18/03/2024;2024;3;Mar;Q1;12;EDM Wire-Cut;4;18;17;1;4028;24772;28800;0.487;0.86;0.6;0.944;1;0.0556;0.9444
19/03/2024;2024;3;Mar;Q1;12;EDM Wire-Cut;4;12;12;0;3984;24816;28800;0.449;0.862;0.521;1;1;0;1
20/03/2024;2024;3;Mar;Q1;12;EDM Wire-Cut;4;12;12;0;4938;23862;28800;0.457;0.829;0.551;1;1;0;1
21/03/2024;2024;3;Mar;Q1;12;EDM Wire-Cut;4;12;12;0;5192;23608;28800;0.439;0.82;0.536;1;1;0;1
22/03/2024;2024;3;Mar;Q1;12;EDM Wire-Cut;4;18;18;0;2783;26017;28800;0.517;0.903;0.572;1;1;0;1
23/03/2024;2024;3;Mar;Q1;12;EDM Wire-Cut;4;13;13;0;3992;24808;28800;0.463;0.861;0.538;1;1;0;1
24/03/2024;2024;3;Mar;Q1;12;EDM Wire-Cut;4;11;11;0;3435;25365;28800;0.504;0.881;0.573;1;1;0;1
25/03/2024;2024;3;Mar;Q1;13;EDM Wire-Cut;4;14;14;0;3736;25064;28800;0.486;0.87;0.559;1;1;0;1
26/03/2024;2024;3;Mar;Q1;13;EDM Wire-Cut;4;14;14;0;4305;24495;28800;0.47;0.851;0.552;1;1;0;1
27/03/2024;2024;3;Mar;Q1;13;EDM Wire-Cut;4;16;16;0;4518;24282;28800;0.482;0.843;0.572;1;1;0;1
28/03/2024;2024;3;Mar;Q1;13;EDM Wire-Cut;4;15;15;0;3895;24905;28800;0.482;0.865;0.557;1;1;0;1
29/03/2024;2024;3;Mar;Q1;13;EDM Wire-Cut;4;13;13;0;2460;26340;28800;0.492;0.915;0.538;1;1;0;1
30/03/2024;2024;3;Mar;Q1;13;EDM Wire-Cut;4;17;17;0;3215;25585;28800;0.556;0.888;0.626;1;1;0;1
31/03/2024;2024;3;Mar;Q1;13;EDM Wire-Cut;4;13;13;0;4698;24102;28800;0.462;0.837;0.552;1;1;0;1
01/04/2024;2024;4;Apr;Q2;14;EDM Wire-Cut;4;14;14;0;1800;27000;28800;0.481;0.938;0.513;1;1;0;1
02/04/2024;2024;4;Apr;Q2;14;EDM Wire-Cut;4;17;17;0;4930;23870;28800;0.451;0.829;0.544;1;1;0;1
03/04/2024;2024;4;Apr;Q2;14;EDM Wire-Cut;4;13;13;0;4399;24401;28800;0.453;0.847;0.534;1;1;0;1
04/04/2024;2024;4;Apr;Q2;14;EDM Wire-Cut;4;13;13;0;5033;23767;28800;0.48;0.825;0.582;1;1;0;1
05/04/2024;2024;4;Apr;Q2;14;EDM Wire-Cut;4;16;16;0;3826;24974;28800;0.494;0.867;0.57;1;1;0;1
06/04/2024;2024;4;Apr;Q2;14;EDM Wire-Cut;4;13;12;1;2342;26458;28800;0.485;0.919;0.572;0.923;1;0.0769;0.9231
07/04/2024;2024;4;Apr;Q2;14;EDM Wire-Cut;4;14;14;0;4327;24473;28800;0.471;0.85;0.555;1;1;0;1
08/04/2024;2024;4;Apr;Q2;15;EDM Wire-Cut;4;16;16;0;5000;23800;28800;0.46;0.826;0.557;1;1;0;1
09/04/2024;2024;4;Apr;Q2;15;EDM Wire-Cut;4;20;20;0;4721;24079;28800;0.464;0.836;0.555;1;1;0;1
10/04/2024;2024;4;Apr;Q2;15;EDM Wire-Cut;4;16;16;0;3456;25344;28800;0.494;0.88;0.561;1;1;0;1
11/04/2024;2024;4;Apr;Q2;15;EDM Wire-Cut;4;16;16;0;4053;24747;28800;0.5;0.859;0.582;1;1;0;1
12/04/2024;2024;4;Apr;Q2;15;EDM Wire-Cut;4;16;16;0;3560;25240;28800;0.5;0.876;0.571;1;1;0;1
13/04/2024;2024;4;Apr;Q2;15;EDM Wire-Cut;4;12;12;0;3331;25469;28800;0.508;0.884;0.574;1;1;0;1
14/04/2024;2024;4;Apr;Q2;15;EDM Wire-Cut;4;15;15;0;4745;24055;28800;0.48;0.835;0.574;1;1;0;1
15/04/2024;2024;4;Apr;Q2;16;EDM Wire-Cut;4;15;15;0;3030;25770;28800;0.522;0.895;0.583;1;1;0;1
16/04/2024;2024;4;Apr;Q2;16;EDM Wire-Cut;4;16;16;0;3272;25528;28800;0.505;0.886;0.569;1;1;0;1
17/04/2024;2024;4;Apr;Q2;16;EDM Wire-Cut;4;15;15;0;3104;25696;28800;0.51;0.892;0.571;1;1;0;1
18/04/2024;2024;4;Apr;Q2;16;EDM Wire-Cut;4;16;16;0;2797;26003;28800;0.532;0.903;0.59;1;1;0;1
19/04/2024;2024;4;Apr;Q2;16;EDM Wire-Cut;4;14;14;0;4101;24699;28800;0.47;0.858;0.548;1;1;0;1
20/04/2024;2024;4;Apr;Q2;16;EDM Wire-Cut;4;15;15;0;4910;23890;28800;0.451;0.83;0.544;1;1;0;1
21/04/2024;2024;4;Apr;Q2;16;EDM Wire-Cut;4;12;12;0;3837;24963;28800;0.465;0.867;0.536;1;1;0;1
22/04/2024;2024;4;Apr;Q2;17;EDM Wire-Cut;4;14;14;0;2784;26016;28800;0.512;0.903;0.567;1;1;0;1
23/04/2024;2024;4;Apr;Q2;17;EDM Wire-Cut;4;18;18;0;4653;24147;28800;0.437;0.838;0.521;1;1;0;1
